### DATA:

         Q               I              Error
1.53219759E-01 5.20291185E-06 2.28295075E-07
1.53507088E-01 5.07413044E-06 2.40469266E-07
1.53794417E-01 4.56027837E-06 2.09889003E-07
1.54081745E-01 5.46939394E-06 2.30005747E-07
1.54369072E-01 4.63730652E-06 2.09225719E-07
1.54656399E-01 4.74042707E-06 2.51529416E-07
1.54943724E-01 4.21771124E-06 2.19778785E-07
1.55231049E-01 4.66755964E-06 2.13920932E-07
1.55518373E-01 5.29519879E-06 2.39593958E-07
1.55805696E-01 4.28134020E-06 2.07766557E-07
1.56093019E-01 4.51508148E-06 2.16497110E-07
1.56380341E-01 4.77346683E-06 2.01914015E-07
1.56667662E-01 4.53072339E-06 2.19263524E-07
1.56954982E-01 4.69659150E-06 2.15942188E-07
1.57242301E-01 4.58038158E-06 2.20126085E-07
1.57529620E-01 4.72626224E-06 2.19589931E-07
1.57816937E-01 4.52480811E-06 2.11754984E-07
1.58104254E-01 3.80419619E-06 1.76934481E-07
1.58391570E-01 4.18668042E-06 1.86420023E-07
1.58678886E-01 4.68821119E-06 2.32951298E-07
1.58966200E-01 4.44487239E-06 2.18423947E-07
1.59253514E-01 4.62395512E-06 2.31627421E-07
1.59540827E-01 4.70508440E-06 2.46607642E-07
1.59828139E-01 4.50320220E-06 2.06268548E-07
1.60115451E-01 3.81267936E-06 2.13088947E-07
1.60402761E-01 4.73648906E-06 2.34358747E-07
1.60690071E-01 3.65001507E-06 1.96150961E-07
1.60977380E-01 4.62662451E-06 2.21637594E-07
1.61264688E-01 4.11704842E-06 1.92640747E-07
1.61551996E-01 4.03716773E-06 1.95443687E-07
1.61839302E-01 3.85906441E-06 2.07535885E-07
1.62126608E-01 4.12939076E-06 1.97049800E-07
1.62413913E-01 4.34349312E-06 2.05567998E-07
1.62701217E-01 4.60398025E-06 2.07986521E-07
1.62988520E-01 3.92076909E-06 2.08075364E-07
1.63275822E-01 3.99488469E-06 1.92706379E-07
1.63563124E-01 4.50986456E-06 1.95018192E-07
1.63850425E-01 4.46872620E-06 2.21509193E-07
1.64137725E-01 4.17309280E-06 2.23678164E-07
1.64425024E-01 4.40031501E-06 2.18339841E-07
1.64712322E-01 4.17828756E-06 2.19887202E-07
1.64999620E-01 3.63732380E-06 1.91218292E-07
1.65286917E-01 4.05561846E-06 2.02525000E-07
1.65574212E-01 4.06335972E-06 2.28050693E-07
1.65861507E-01 3.48284644E-06 3.74890409E-07
1.66148802E-01 4.42547504E-06 2.25360236E-07
1.66436095E-01 3.76645645E-06 1.89037373E-07
1.66723387E-01 4.15863377E-06 1.99474921E-07
1.67010679E-01 4.02965817E-06 2.54284876E-07
1.67297970E-01 3.63728841E-06 2.02293643E-07
1.67585260E-01 3.64012741E-06 1.97633560E-07
1.67872549E-01 3.83253563E-06 2.08113748E-07
1.68159837E-01 3.62974062E-06 2.72053632E-07
1.68447125E-01 3.99997106E-06 2.08002388E-07
1.68734412E-01 3.72355633E-06 1.95018088E-07
1.69021697E-01 3.92248139E-06 2.17505074E-07
1.69308982E-01 3.28922659E-06 1.87038482E-07
1.69596266E-01 3.93841415E-06 2.16870777E-07
1.69883549E-01 3.34432580E-06 2.03453577E-07
1.70170832E-01 3.89175079E-06 2.20604431E-07
1.70458113E-01 3.60499452E-06 2.20057130E-07
1.70745394E-01 3.88145363E-06 2.25962256E-07
1.71032674E-01 3.56340955E-06 2.18269662E-07
1.71319953E-01 2.91979954E-06 2.00735162E-07
1.71607231E-01 4.16103487E-06 2.52891865E-07
1.71894508E-01 3.47870128E-06 2.88801410E-07
1.72181784E-01 3.16527222E-06 2.03155216E-07
1.72469060E-01 3.75908875E-06 2.15836676E-07
1.72756335E-01 3.75620341E-06 2.16076982E-07
1.73043608E-01 3.60734812E-06 2.03134343E-07
1.73330881E-01 3.06911338E-06 5.43039702E-07
1.73618153E-01 3.44541341E-06 2.12384043E-07
1.73905424E-01 3.00653497E-06 1.98535771E-07
1.74192695E-01 3.49731982E-06 2.01543451E-07
1.74479964E-01 3.11556650E-06 3.41579977E-07
1.74767232E-01 3.29539938E-06 2.11925450E-07
1.75054500E-01 3.09761637E-06 2.36846711E-07
1.75341767E-01 3.32285378E-06 2.04383060E-07
1.75629033E-01 3.47962921E-06 1.92172757E-07
1.75916298E-01 3.74946942E-06 2.22423446E-07
1.76203562E-01 3.36596963E-06 2.11880260E-07
1.76490825E-01 3.38509108E-06 2.25440317E-07
1.76778087E-01 3.41966297E-06 1.76445186E-07
1.77065349E-01 3.68850569E-06 2.42646289E-07
1.77352609E-01 3.10101996E-06 1.94177994E-07
1.77639869E-01 3.38281778E-06 2.21349067E-07
1.77927128E-01 3.08549124E-06 2.03920935E-07
1.78214386E-01 3.07532903E-06 1.91176204E-07
1.78501643E-01 2.95359911E-06 1.91586084E-07
1.78788899E-01 3.39645531E-06 2.00026240E-07
1.79076154E-01 3.74834606E-06 2.19522790E-07
1.79363408E-01 3.04252752E-06 2.21227038E-07
1.79650662E-01 3.27831681E-06 2.32442605E-07
1.79937914E-01 2.45753359E-06 1.69523562E-07
1.80225166E-01 2.58495903E-06 1.93835799E-07
1.80512417E-01 2.88164113E-06 2.00610519E-07
1.80799666E-01 2.98557024E-06 2.00446447E-07
1.81086915E-01 2.45815107E-06 1.65416112E-07
1.81374163E-01 3.09205719E-06 1.74225784E-07
1.81661410E-01 2.54587616E-06 1.83985365E-07
1.81948656E-01 2.63236628E-06 1.67608625E-07
1.82235902E-01 2.82256485E-06 1.90749694E-07
1.82523146E-01 2.65388739E-06 1.64723356E-07
1.82810389E-01 2.76438525E-06 1.91990736E-07
1.83097632E-01 2.90691384E-06 1.89932656E-06
1.83384873E-01 3.30026788E-06 2.12149590E-07
1.83672114E-01 3.25543924E-06 1.93260819E-07
1.83959354E-01 2.69862776E-06 1.77646744E-07
1.84246592E-01 2.79516037E-06 1.78459757E-07
1.84533830E-01 2.63520300E-06 1.65460304E-07
1.84821067E-01 2.72280199E-06 1.84999863E-07
1.85108303E-01 2.91695549E-06 2.34669241E-07
1.85395538E-01 2.58251787E-06 1.77015482E-07
1.85682773E-01 1.99806263E-06 1.91112445E-07
1.85970006E-01 2.71159779E-06 2.00021642E-07
1.86257238E-01 2.47815237E-06 1.94430810E-07
1.86544469E-01 2.14808785E-06 1.69407458E-07
1.86831700E-01 2.85167575E-06 2.23921789E-07
1.87118929E-01 2.45665319E-06 1.91776876E-07
1.87406158E-01 3.44838429E-06 2.24788571E-07
1.87693385E-01 1.91733566E-06 2.44433270E-07
1.87980612E-01 2.64693206E-06 1.70813441E-07
1.88267838E-01 2.39898827E-06 1.68566923E-07
1.88555062E-01 2.50083318E-06 1.68774145E-07
1.88842286E-01 1.84867003E-06 7.64812444E-07
1.89129509E-01 2.53362267E-06 2.11953658E-07
1.89416731E-01 2.58418126E-06 1.96550629E-07
1.89703952E-01 2.44769602E-06 1.75632765E-07
1.89991172E-01 3.02265339E-06 2.28616602E-07
1.90278391E-01 2.69431257E-06 1.98178824E-07
1.90565609E-01 2.11445716E-06 1.74607246E-07
1.90852826E-01 2.55078868E-06 1.66709353E-07
1.91140043E-01 2.22042934E-06 1.85054543E-07
1.91427258E-01 1.93813134E-06 1.39892498E-07
1.91714472E-01 1.87646992E-06 1.54092578E-07
1.92001685E-01 3.19994157E-06 2.24268574E-07
1.92288898E-01 1.90153257E-06 1.98062234E-07
1.92576109E-01 2.17312282E-06 1.97095350E-06
1.92863319E-01 1.57532925E-06 6.50532389E-07
1.93150529E-01 2.73394609E-06 1.82023700E-07
1.93437737E-01 2.28953959E-06 1.67100964E-07
1.93724945E-01 2.37620505E-06 2.02799543E-07
1.94012151E-01 2.10030914E-06 1.99604397E-07
1.94299357E-01 2.37171721E-06 7.30077552E-05
1.94586562E-01 1.96774064E-06 1.94872726E-07
1.94873765E-01 2.91824458E-06 2.29353944E-07
1.95160968E-01 2.10824107E-06 2.20642156E-07
1.95448169E-01 2.44793287E-06 2.11125143E-07
1.95735370E-01 1.92463509E-06 1.55560294E-07
1.96022570E-01 2.36517790E-06 2.22022832E-07
1.96309768E-01 1.82249953E-06 1.52460260E-07
1.96596966E-01 2.20786042E-06 1.67893399E-07
1.96884163E-01 2.06960718E-06 1.91399120E-07
1.97171359E-01 2.34179379E-06 1.86422534E-07
1.97458553E-01 1.65751062E-06 3.75970449E-07
1.97745747E-01 2.09322400E-06 8.17081098E-07
1.98032940E-01 1.62621874E-06 5.26745867E-07
1.98320132E-01 2.19058400E-06 7.95261066E-07
1.98607322E-01 2.58704320E-06 2.07641712E-07
1.98894512E-01 1.59490926E-06 1.56234045E-07
1.99181701E-01 2.83334993E-06 2.09033879E-07
1.99468889E-01 2.16453987E-06 2.08887233E-07
1.99756075E-01 1.77804895E-06 2.73374932E-07
2.00043261E-01 2.06977566E-06 1.82733557E-07
2.00330446E-01 1.95780467E-06 1.86326159E-07
2.00617630E-01 1.91991009E-06 1.91351517E-07
2.00904812E-01 1.85932531E-06 4.24555545E-07
2.01191994E-01 1.99700437E-06 2.26819009E-07
2.01479175E-01 1.68269560E-06 1.87729483E-07
2.01766355E-01 1.71579213E-06 2.14142689E-07
2.02053533E-01 1.67565012E-06 2.10367534E-07
2.02340711E-01 2.11715695E-06 3.58567953E-07
2.02627888E-01 2.28902463E-06 1.90470475E-07
2.02915063E-01 2.29892153E-06 2.08812073E-07
2.03202238E-01 1.50686678E-06 1.91376065E-07
2.03489412E-01 2.01133688E-06 2.02951199E-07
2.03776584E-01 2.19872287E-06 2.26898630E-07
2.04063756E-01 2.43321510E-06 2.75871960E-07
2.04350926E-01 1.43803823E-06 6.32610789E-07
2.04638096E-01 1.61442760E-06 1.71661778E-07
2.04925264E-01 2.05301022E-06 1.81163057E-07
2.05212432E-01 1.80821896E-06 1.91269389E-07
2.05499598E-01 2.27862740E-06 7.64473279E-07
2.05786764E-01 2.14177820E-06 1.93231331E-07
2.06073928E-01 1.76062878E-06 1.56270938E-07
2.06361091E-01 1.43174499E-06 4.03970101E-07
2.06648254E-01 2.19240196E-06 1.83782944E-07
2.06935415E-01 1.50174529E-06 1.73466450E-07
2.07222575E-01 1.35734403E-06 2.55277130E-06
2.07509734E-01 1.52700641E-06 4.82291543E-06
2.07796893E-01 1.16156060E-06 1.76537163E-07
2.08084050E-01 2.06955365E-06 2.47494757E-07
2.08371206E-01 2.00883278E-06 2.00753454E-07
2.08658361E-01 1.85315075E-06 1.68146410E-07
2.08945515E-01 2.06259460E-06 1.99505115E-07
2.09232668E-01 1.58479672E-06 1.88214336E-07
2.09519819E-01 1.61082458E-06 1.91926946E-07
2.09806970E-01 1.38917074E-06 5.23037653E-07
2.10094120E-01 2.00385232E-06 2.19598999E-07
2.10381269E-01 1.73225133E-06 3.53843152E-07
2.10668416E-01 1.86372074E-06 2.93967526E-07
2.10955563E-01 2.21071521E-06 2.17904917E-07
2.11242708E-01 1.52430216E-06 2.33930896E-07
2.11529853E-01 1.77801977E-06 2.23631794E-07
2.11816996E-01 1.71683274E-06 1.45912731E-07
2.12104139E-01 1.40668251E-06 1.40535032E-06
2.12391280E-01 1.26022292E-06 1.82082162E-07
2.12678420E-01 1.57509832E-06 1.83159775E-07
2.12965559E-01 1.62876072E-06 2.86559463E-07
2.13252697E-01 1.57250528E-06 1.78871626E-07
2.13539834E-01 1.07165757E-06 4.00935108E-07
2.13826970E-01 1.41406150E-06 2.56940087E-07
2.14114105E-01 1.11159325E-06 2.47395773E-07
2.14401239E-01 1.36855718E-06 6.82128151E-07
2.14688372E-01 1.11880068E-06 1.34535278E-07
2.14975503E-01 1.56152976E-06 1.68904565E-07
2.15262634E-01 1.23697152E-06 4.77348669E-07
2.15549763E-01 1.66797839E-06 2.48724029E-07
2.15836892E-01 1.28780115E-06 1.38705960E-07
2.16124019E-01 1.43773704E-06 1.86409366E-07
2.16411145E-01 1.23703796E-06 1.31327698E-07
2.16698271E-01 1.26352306E-06 1.37566756E-07
2.16985395E-01 8.18621665E-07 1.10303409E-06
2.17272518E-01 1.16367784E-06 1.65212599E-07
2.17559639E-01 1.68850657E-06 1.86698471E-07
2.17846760E-01 1.22771770E-06 1.99510021E-07
2.18133880E-01 1.38793991E-06 7.82220511E-07
2.18420999E-01 1.55683739E-06 1.99869800E-07
2.18708116E-01 1.09502057E-06 1.99758644E-07
2.18995232E-01 1.34537779E-06 1.81266431E-07
2.19282348E-01 1.63598498E-06 1.93172792E-07
2.19569462E-01 1.29682655E-06 2.57270958E-07
2.19856575E-01 1.01343539E-06 1.80231134E-07
2.20143687E-01 1.16872166E-06 1.63016339E-07
2.20430798E-01 1.20994283E-06 2.89022896E-07
2.20717908E-01 8.64722283E-07 2.68208260E-07
2.21005016E-01 7.17077414E-07 3.80839238E-07
2.21292124E-01 1.34284109E-06 1.80668902E-07
2.21579230E-01 1.33043889E-06 1.73579685E-07
2.21866336E-01 1.19055467E-06 1.24530640E-07
2.22153440E-01 7.90977899E-07 1.34278587E-07
2.22440543E-01 1.65012243E-06 1.86150673E-07
2.22727645E-01 1.25093404E-06 1.68072504E-07
2.23014746E-01 1.47601584E-06 1.60344495E-07
2.23301846E-01 6.56966896E-07 2.96193410E-06
2.23588944E-01 1.49901504E-06 1.67847175E-07
2.23876042E-01 1.07204326E-06 2.16292428E-07
2.24163138E-01 1.71103907E-06 1.92577615E-07
2.24450234E-01 9.49669893E-07 1.95105546E-07
2.24737328E-01 1.63196685E-06 2.00385894E-07
2.25024421E-01 1.56982464E-06 1.52004970E-07
2.25311513E-01 1.22573598E-06 2.12124655E-07
2.25598603E-01 1.29239615E-06 1.50659954E-07
2.25885693E-01 1.33376214E-06 2.48165679E-07
2.26172782E-01 1.22778648E-06 2.49081276E-07
2.26459869E-01 1.19250773E-06 4.83852970E-07
2.26746955E-01 1.33370513E-06 2.08888549E-07
2.27034040E-01 9.54865801E-07 1.86971257E-07
2.27321124E-01 1.20688440E-06 1.76294514E-07
2.27608207E-01 1.09181654E-06 1.87605575E-07
2.27895289E-01 1.33559195E-06 1.56231031E-07
2.28182369E-01 7.49627097E-07 2.15868771E-07
2.28469449E-01 1.02780628E-06 2.67106999E-07
2.28756527E-01 8.95202014E-07 2.09453762E-07
2.29043604E-01 8.31742476E-07 2.00424123E-07
2.29330680E-01 1.39443709E-06 1.47153868E-07
2.29617755E-01 8.78923782E-07 1.54874749E-07
2.29904828E-01 1.03857205E-06 1.79258231E-07
2.30191901E-01 9.05832191E-07 1.93909898E-07
2.30478972E-01 1.50065958E-06 1.81260865E-07
2.30766042E-01 9.33659760E-07 1.74935512E-07
2.31053111E-01 1.14431950E-06 1.99634627E-07
2.31340179E-01 1.04052407E-06 2.25145032E-07
2.31627246E-01 7.33924983E-07 2.41200746E-06
2.31914311E-01 1.25665331E-06 4.74690729E-07
2.32201376E-01 1.44535237E-06 2.86398714E-07
2.32488439E-01 1.16581056E-06 3.44437758E-07
2.32775501E-01 9.92142756E-07 2.22418243E-07
2.33062562E-01 1.35628794E-06 1.62303949E-07
2.33349621E-01 1.10082177E-06 2.03561191E-07
2.33636680E-01 1.00054248E-06 1.41654322E-07
2.33923737E-01 6.94413913E-07 1.25044291E-06
2.34210794E-01 1.15074840E-06 1.74932120E-07
2.34497849E-01 7.89563083E-07 7.85439103E-07
2.34784902E-01 1.31372555E-06 1.85837772E-07
2.35071955E-01 1.26716616E-06 1.83010355E-07
2.35359006E-01 1.00463518E-06 1.57779323E-07
2.35646057E-01 1.12937259E-06 1.71539213E-07
2.35933106E-01 1.25308277E-06 1.54917338E-07
2.36220154E-01 3.30466477E-07 9.14229275E-07
2.36507201E-01 6.86258592E-07 1.19763280E-07
2.36794246E-01 1.04441704E-06 4.06025474E-07
2.37081290E-01 1.16815001E-06 1.53932555E-07
2.37368334E-01 9.46387091E-07 1.76860711E-07
2.37655376E-01 1.01839858E-06 1.22616719E-07
2.37942416E-01 8.24413664E-07 1.52935659E-07
2.38229456E-01 6.58959386E-07 6.91422539E-07
2.38516494E-01 9.72930040E-07 3.08297677E-07
2.38803532E-01 7.36358023E-07 1.87789812E-07
2.39090568E-01 1.11719526E-06 1.88719225E-07
2.39377602E-01 1.00854352E-06 1.84613366E-07
2.39664636E-01 8.12976585E-07 3.62847148E-07
2.39951668E-01 1.31779655E-06 1.91628628E-07
2.40238700E-01 8.29877133E-07 4.22016566E-07
2.40525730E-01 8.17323668E-07 1.13511316E-06
2.40812758E-01 9.85601689E-07 1.90376355E-07
2.41099786E-01 1.19477432E-06 1.85437046E-07
2.41386812E-01 6.12762805E-07 5.97388768E-07
2.41673838E-01 8.84712668E-07 1.55502320E-07
2.41960861E-01 8.55747301E-07 1.75347153E-07
2.42247884E-01 5.13543634E-07 3.06581126E-07
2.42534906E-01 9.88594141E-07 4.83272239E-07
2.42821926E-01 8.72667401E-07 1.80043038E-07
2.43108945E-01 9.75717213E-07 1.62551304E-07
2.43395963E-01 5.85417606E-07 1.81561670E-07
2.43682980E-01 9.24792190E-07 1.70578617E-07
2.43969995E-01 1.12588146E-06 2.60314034E-07
2.44257009E-01 6.74883055E-07 4.45893019E-07
2.44544022E-01 8.94415039E-07 1.99759558E-07
2.44831034E-01 1.00197857E-06 1.82703064E-07
2.45118045E-01 1.15610037E-06 3.48361230E-07
2.45405054E-01 9.70166785E-07 1.59996083E-07
2.45692062E-01 9.59596192E-07 1.89245943E-07
2.45979069E-01 6.63825157E-07 2.89492833E-07
2.46266074E-01 8.23565233E-07 7.48984530E-07
2.46553079E-01 6.98182854E-07 5.68792588E-07
2.46840082E-01 9.67130871E-07 1.86949340E-07
2.47127084E-01 6.33319167E-07 3.69007496E-07
2.47414084E-01 6.35699924E-07 1.86870594E-07
2.47701084E-01 9.15229269E-07 1.91667055E-07
2.47988082E-01 8.17100084E-07 1.61036817E-07
2.48275079E-01 7.65024400E-07 3.70433255E-07
2.48562075E-01 9.43664939E-07 3.28179813E-07
2.48849069E-01 5.53349936E-07 1.23498750E-06
2.49136062E-01 7.55323302E-07 1.73157101E-07
2.49423054E-01 7.51086854E-07 3.92102335E-07
2.49710045E-01 6.79702724E-07 2.87024892E-07
2.49997034E-01 8.43766420E-07 1.82934443E-07
2.50284022E-01 7.63791726E-07 3.29397531E-07
2.50571009E-01 5.05083546E-07 4.92783672E-07
2.50857995E-01 6.85260723E-07 6.60778241E-07
2.51144979E-01 6.09516694E-07 2.17692105E-07
2.51431962E-01 6.31995287E-07 2.29674503E-07
2.51718944E-01 6.43420185E-07 3.86350862E-07
2.52005925E-01 1.02305123E-06 2.04579468E-07
2.52292904E-01 4.84784984E-07 4.15829519E-07
2.52579882E-01 1.04872630E-06 1.22876889E-07
2.52866859E-01 1.02984838E-06 1.86718392E-07
2.53153835E-01 8.84758080E-07 4.39194314E-07
2.53440809E-01 7.66000507E-07 1.83078488E-07
2.53727782E-01 9.46488886E-07 1.56244634E-07
2.54014754E-01 7.98871006E-07 2.01333616E-07
2.54301724E-01 1.00028535E-06 1.92180546E-07
2.54588694E-01 8.67757083E-07 2.57803722E-07
2.54875661E-01 9.20949857E-07 1.54893513E-07
2.55162628E-01 9.39262711E-07 2.49563274E-07
2.55449593E-01 5.59882301E-07 1.81051104E-07
2.55736558E-01 6.36166330E-07 2.49457679E-07
2.56023520E-01 4.07095122E-07 1.19446997E-06
2.56310482E-01 8.32695298E-07 6.74995628E-07
2.56597442E-01 8.38044494E-07 2.03555637E-07
2.56884401E-01 1.72031770E-07 8.35423623E-07
2.57171359E-01 4.45875343E-07 1.24870726E-06
2.57458315E-01 6.71964950E-07 2.06248539E-07
2.57745270E-01 8.02576111E-07 3.51894439E-07
2.58032224E-01 4.12635827E-07 1.12583239E-06
2.58319176E-01 2.98734752E-07 1.15078256E-06
2.58606128E-01 8.01263354E-07 3.89047148E-07
2.58893077E-01 5.66403715E-07 4.05354135E-07
2.59180026E-01 1.95288060E-07 2.97466084E-06
2.59466973E-01 3.93905814E-07 2.93390932E-07
2.59753919E-01 3.49209632E-07 2.30289201E-07
2.60040864E-01 8.83897570E-07 2.58562171E-07
2.60327807E-01 8.70656412E-07 3.00864900E-07
2.60614750E-01 4.02479777E-07 7.55141040E-07
2.60901690E-01 8.83832451E-07 3.51475876E-07
2.61188630E-01 3.71416660E-07 1.21289538E-06
2.61475568E-01 1.00913070E-06 5.20590968E-07
2.61762505E-01 3.31100947E-07 6.96421045E-07
2.62049440E-01 1.97586624E-07 7.44221292E-07
2.62336375E-01 1.12042210E-06 1.93297117E-07
2.62623307E-01 7.47751948E-07 3.03369825E-07
2.62910239E-01 8.25126957E-07 1.22116302E-06
2.63197169E-01 7.83185736E-07 2.11386314E-07
2.63484098E-01 1.13317225E-06 1.80454991E-07
2.63771026E-01 6.20126156E-07 9.07985395E-07
2.64057952E-01 8.40988728E-07 1.91408447E-07
2.64344877E-01 9.50216569E-07 2.49642618E-07
2.64631801E-01 1.14444340E-06 2.11864160E-07
2.64918723E-01 9.28433635E-07 3.83333370E-07
2.65205644E-01 3.86482830E-07 4.17248703E-07
2.65492564E-01 7.69458729E-07 3.05934855E-07
2.65779482E-01 5.64413871E-07 5.31170229E-07
2.66066399E-01 7.20005555E-07 3.60800592E-07
2.66353315E-01 4.79382051E-07 1.24563435E-06
2.66640229E-01 5.17709511E-07 2.29809415E-06
2.66927142E-01 7.11863111E-07 8.13836292E-07
2.67214054E-01 8.06781391E-07 2.08265543E-07
2.67500964E-01 9.55706467E-07 2.80112956E-07
2.67787873E-01 9.33159289E-07 6.47484992E-07
2.68074781E-01 8.30714126E-07 2.14991984E-07
2.68361687E-01 9.22652333E-07 2.58287303E-07
2.68648592E-01 3.71843295E-07 4.72104794E-07
2.68935496E-01 8.23688129E-07 2.44416568E-07
2.69222398E-01 2.71870501E-07 2.15788998E-05
2.69509299E-01 7.48628057E-07 3.22335381E-07
2.69796199E-01 8.26809995E-07 2.15086303E-07
2.70083097E-01 6.91532636E-07 5.01016022E-07
2.70369994E-01 5.56722555E-07 2.23240398E-07
2.70656889E-01 9.00330369E-07 3.12007858E-07
2.70943783E-01 3.66677839E-07 5.55081672E-06
2.71230676E-01 9.31414474E-07 1.51094920E-06
2.71517568E-01 4.09977651E-07 5.87907415E-07
2.71804458E-01 2.53372643E-07 4.91558408E-07
2.72091346E-01 4.48713604E-07 2.52835205E-07
2.72378234E-01 6.20694807E-07 4.20538896E-06
2.72665120E-01 9.67979813E-07 2.68648535E-07
2.72952004E-01 6.47379406E-07 3.39598706E-07
2.73238888E-01 4.94618337E-07 2.63610309E-07
2.73525769E-01 7.00278815E-07 2.65567176E-07
2.73812650E-01 2.43912892E-07 2.95854595E-06
2.74099529E-01 6.14132687E-07 3.83079165E-07
2.74386407E-01 -5.82689575E-08 8.79815450E-07
2.74673283E-01 5.75276404E-07 3.96516720E-07
2.74960158E-01 3.99704920E-07 6.76846694E-07
2.75247032E-01 7.30777493E-07 2.59295517E-07
2.75533904E-01 -1.98248771E-07 1.69643216E-06
2.75820775E-01 -9.67204462E-08 5.97861247E-07
2.76107644E-01 5.19105192E-07 1.05033810E-06
2.76394513E-01 4.78050814E-07 2.49501373E-07
2.76681379E-01 1.78584614E-07 4.02057277E-07
2.76968245E-01 2.47969962E-07 6.20200092E-07
2.77255108E-01 1.32304956E-06 3.71968191E-07
2.77541971E-01 9.08466351E-07 3.58734425E-07
2.77828832E-01 -5.34320915E-08 1.48293571E-06
2.78115692E-01 2.31270839E-07 2.55986510E-07
2.78402550E-01 2.39313368E-07 1.31334241E-06
2.78689407E-01 4.13222806E-07 2.21468575E-07
2.78976263E-01 1.04497475E-06 5.60371311E-07
2.79263117E-01 7.05647833E-07 2.53488458E-07
2.79549970E-01 9.30847219E-07 2.56275537E-07
2.79836821E-01 1.37067866E-07 8.78541547E-07
2.80123671E-01 1.11599398E-06 5.12325582E-07
2.80410520E-01 2.14673976E-07 2.51360267E-07
2.80697367E-01 8.08757304E-07 6.15248717E-07
2.80984213E-01 -8.06594094E-07 5.32212323E-06
2.81271057E-01 4.59384003E-07 4.16113627E-07
2.81557900E-01 8.16154009E-07 2.59369559E-07
2.81844742E-01 5.07972621E-07 2.59618036E-07
2.82131582E-01 2.68259577E-07 5.87353689E-07
2.82418420E-01 7.85584108E-07 2.11173967E-06
2.82705258E-01 6.34356012E-07 5.04437102E-07
2.82992094E-01 -2.98594863E-08 1.49221605E-06
2.83278928E-01 7.93274711E-08 5.83045214E-07
2.83565761E-01 5.47149196E-07 4.09411646E-07
2.83852593E-01 8.52534877E-07 2.65998865E-07
2.84139423E-01 3.27874178E-07 1.18536333E-06
2.84426252E-01 7.37762558E-07 3.26661284E-06
2.84713079E-01 9.58379920E-07 3.42680440E-07
2.84999905E-01 1.15400454E-06 2.76004402E-07
2.85286730E-01 1.25422797E-06 3.10507808E-07
2.85573553E-01 2.42103148E-07 9.75277639E-07
2.85860374E-01 1.05278284E-06 2.64899374E-07
2.86147194E-01 7.62165744E-07 2.10711750E-06
2.86434013E-01 1.05325910E-06 3.58371366E-06
2.86720831E-01 8.94908040E-07 5.10279672E-07
2.87007646E-01 4.89458755E-07 7.66914746E-07
2.87294461E-01 7.45977189E-07 2.50847017E-07
2.87581274E-01 2.61827600E-07 2.75238098E-07
2.87868085E-01 5.27262558E-07 3.62017375E-07
2.88154896E-01 2.96151872E-07 3.87691558E-07
2.88441704E-01 7.89692953E-09 1.18827990E-06
2.88728512E-01 4.93898882E-07 4.10987816E-07
2.89015317E-01 2.16856368E-07 4.33108823E-07
2.89302122E-01 -3.04639301E-08 9.47936885E-07
2.89588925E-01 2.15849394E-07 1.40863211E-06
2.89875726E-01 8.51598904E-07 9.07006995E-07
2.90162526E-01 5.85428084E-07 2.44203512E-07
2.90449325E-01 7.73326434E-07 4.48630330E-07
2.90736122E-01 4.41417615E-07 2.71714547E-07
2.91022917E-01 1.26731578E-07 9.35656864E-07
2.91309712E-01 5.48882021E-08 6.75469989E-07
