Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
91,43.387C,OK,2021-07-15,12:12:44,2.36e+008,43.4,0.0398,1.3e+005,899,100,0,1.3e+005,899,55,0.25,1,0.852,0.0697,0.0696,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.626,3.12e+003,Aqueous,0.678,1.08e-006,3.42,6.85,0.533,15.6,0.156,60,1,14.9,3.43e+004,1.38e+004,0.00213,100%,5,5,0,No Offset,4,3,,,,,1,2.32e-006,1.59,3.19,0.217,13.6,0.0185,10,11.6,73.6
91,43.387C,OK,2021-07-15,12:12:44,2.36e+008,43.4,0.0398,1.3e+005,899,100,0,1.3e+005,899,55,0.25,1,0.852,0.0697,0.0696,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.626,3.12e+003,Aqueous,0.678,1.08e-006,3.42,6.85,0.533,15.6,0.156,60,1,14.9,3.43e+004,1.38e+004,0.00213,100%,5,5,0,No Offset,4,3,,,,,2,8.62e-007,4.29,8.59,0.287,6.69,0.00447,102,87.8,26.4
91,43.387C,OK,2021-07-15,12:12:44,2.36e+008,43.4,0.0398,1.3e+005,899,100,0,1.3e+005,899,55,0.25,1,0.852,0.0697,0.0696,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.626,3.12e+003,Aqueous,0.678,1.08e-006,3.42,6.85,0.533,15.6,0.156,60,1,14.9,3.43e+004,1.38e+004,0.00213,100%,5,5,0,No Offset,4,3,,,,,3,1.12e-008,331,662,0,0,0,2.65e+006,0.558,0.00175
92,43.548C,OK,2021-07-15,12:13:23,2.36e+008,43.5,0.0398,1.31e+005,1.04e+003,100,0,1.31e+005,1.04e+003,55,0.25,1,0.851,0.0706,0.0706,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.624,3.12e+003,Aqueous,0.678,1.1e-006,3.36,6.73,0.6,17.9,0.179,57.5,1,10.8,3.48e+004,1.56e+004,0.00173,100%,5,5,0,No Offset,5,4,,,,,1,1.07e-006,3.48,6.96,0.559,16.1,0.0258,62.3,85.3,99.5
92,43.548C,OK,2021-07-15,12:13:23,2.36e+008,43.5,0.0398,1.31e+005,1.04e+003,100,0,1.31e+005,1.04e+003,55,0.25,1,0.851,0.0706,0.0706,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.624,3.12e+003,Aqueous,0.678,1.1e-006,3.36,6.73,0.6,17.9,0.179,57.5,1,10.8,3.48e+004,1.56e+004,0.00173,100%,5,5,0,No Offset,5,4,,,,,2,3.44e-007,10.8,21.6,1.47,13.6,0.0186,877,14.1,0.536
92,43.548C,OK,2021-07-15,12:13:23,2.36e+008,43.5,0.0398,1.31e+005,1.04e+003,100,0,1.31e+005,1.04e+003,55,0.25,1,0.851,0.0706,0.0706,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.624,3.12e+003,Aqueous,0.678,1.1e-006,3.36,6.73,0.6,17.9,0.179,57.5,1,10.8,3.48e+004,1.56e+004,0.00173,100%,5,5,0,No Offset,5,4,,,,,3,2.53e-008,147,293,0,0,0,3.93e+005,0.338,0.000993
92,43.548C,OK,2021-07-15,12:13:23,2.36e+008,43.5,0.0398,1.31e+005,1.04e+003,100,0,1.31e+005,1.04e+003,55,0.25,1,0.851,0.0706,0.0706,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.624,3.12e+003,Aqueous,0.678,1.1e-006,3.36,6.73,0.6,17.9,0.179,57.5,1,10.8,3.48e+004,1.56e+004,0.00173,100%,5,5,0,No Offset,5,4,,,,,4,2.18e-009,1.7e+003,3.41e+003,2.06e-013,1.21e-014,1.46e-032,1.22e+008,0.207,0.00485
93,43.708C,OK,2021-07-15,12:14:01,2.36e+008,43.7,0.0396,1.37e+005,3.99e+003,100,0,1.37e+005,3.99e+003,55,0.25,1,0.851,0.0715,0.0714,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.623,3.12e+003,Aqueous,0.677,1.03e-006,3.62,7.25,0.695,19.2,0.192,68.4,1,10.5,3.22e+004,1.55e+004,0.00172,100%,5,5,0,No Offset,3,2,,,,,1,9.9e-007,3.76,7.52,0.507,13.5,0.0182,74.7,90.3,100
93,43.708C,OK,2021-07-15,12:14:01,2.36e+008,43.7,0.0396,1.37e+005,3.99e+003,100,0,1.37e+005,3.99e+003,55,0.25,1,0.851,0.0715,0.0714,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.623,3.12e+003,Aqueous,0.677,1.03e-006,3.62,7.25,0.695,19.2,0.192,68.4,1,10.5,3.22e+004,1.55e+004,0.00172,100%,5,5,0,No Offset,3,2,,,,,2,8.64e-008,43.1,86.2,5.88,13.6,0.0186,2.25e+004,9.7,0.0112
94,43.869C,OK,2021-07-15,12:14:40,2.36e+008,43.9,0.0401,1.32e+005,1.03e+003,100,0,1.32e+005,1.03e+003,55,0.25,1,0.851,0.0731,0.073,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.621,3.12e+003,Aqueous,0.67,1.07e-006,3.5,7,0.51,14.6,0.146,63.1,1,13.4,3.4e+004,1.31e+004,0.00195,100%,5,5,0,No Offset,3,2,,,,,1,1.01e-006,3.72,7.44,0.508,13.7,0.0186,72.7,94.5,100
94,43.869C,OK,2021-07-15,12:14:40,2.36e+008,43.9,0.0401,1.32e+005,1.03e+003,100,0,1.32e+005,1.03e+003,55,0.25,1,0.851,0.0731,0.073,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.621,3.12e+003,Aqueous,0.67,1.07e-006,3.5,7,0.51,14.6,0.146,63.1,1,13.4,3.4e+004,1.31e+004,0.00195,100%,5,5,0,No Offset,3,2,,,,,2,4.37e-008,85.6,171,0,0,0,1.12e+005,5.48,0.00373
95,44.031C,OK,2021-07-15,12:15:18,2.36e+008,44,0.0401,1.33e+005,1.41e+003,100,0,1.33e+005,1.41e+003,55,0.25,1,0.851,0.0729,0.0728,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.619,3.12e+003,Aqueous,0.675,1.06e-006,3.53,7.06,0.61,17.3,0.173,64.5,1,8.7,3.35e+004,1.47e+004,0.00157,100%,5,5,0,No Offset,3,3,,,,,1,7.39e-006,0.507,1.01,0.0548,10.8,0.0117,0.688,1.66,87.5
95,44.031C,OK,2021-07-15,12:15:18,2.36e+008,44,0.0401,1.33e+005,1.41e+003,100,0,1.33e+005,1.41e+003,55,0.25,1,0.851,0.0729,0.0728,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.619,3.12e+003,Aqueous,0.675,1.06e-006,3.53,7.06,0.61,17.3,0.173,64.5,1,8.7,3.35e+004,1.47e+004,0.00157,100%,5,5,0,No Offset,3,3,,,,,2,1e-006,3.75,7.49,0.51,13.6,0.0185,74.1,90.5,12.5
95,44.031C,OK,2021-07-15,12:15:18,2.36e+008,44,0.0401,1.33e+005,1.41e+003,100,0,1.33e+005,1.41e+003,55,0.25,1,0.851,0.0729,0.0728,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.619,3.12e+003,Aqueous,0.675,1.06e-006,3.53,7.06,0.61,17.3,0.173,64.5,1,8.7,3.35e+004,1.47e+004,0.00157,100%,5,5,0,No Offset,3,3,,,,,3,8.1e-008,46.3,92.5,5.41,11.7,0.0137,2.65e+004,7.8,0.000968
96,44.192C,OK,2021-07-15,12:15:57,2.36e+008,44.2,0.0398,1.33e+005,1.54e+003,100,0,1.33e+005,1.54e+003,55,0.25,1,0.851,0.0754,0.0753,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.617,3.12e+003,Aqueous,0.676,1.09e-006,3.46,6.91,0.665,19.2,0.192,61.3,1,13.1,3.41e+004,1.65e+004,0.00179,100%,5,5,0,No Offset,4,4,,,,,1,7.1e-006,0.53,1.06,0.0692,13.1,0.017,0.763,2.81,92
96,44.192C,OK,2021-07-15,12:15:57,2.36e+008,44.2,0.0398,1.33e+005,1.54e+003,100,0,1.33e+005,1.54e+003,55,0.25,1,0.851,0.0754,0.0753,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.617,3.12e+003,Aqueous,0.676,1.09e-006,3.46,6.91,0.665,19.2,0.192,61.3,1,13.1,3.41e+004,1.65e+004,0.00179,100%,5,5,0,No Offset,4,4,,,,,2,9.75e-007,3.86,7.72,0.508,13.1,0.0173,79.4,91.5,8
96,44.192C,OK,2021-07-15,12:15:57,2.36e+008,44.2,0.0398,1.33e+005,1.54e+003,100,0,1.33e+005,1.54e+003,55,0.25,1,0.851,0.0754,0.0753,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.617,3.12e+003,Aqueous,0.676,1.09e-006,3.46,6.91,0.665,19.2,0.192,61.3,1,13.1,3.41e+004,1.65e+004,0.00179,100%,5,5,0,No Offset,4,4,,,,,3,1.71e-007,22.1,44.1,0,0,0,4.69e+003,2.23,0.00106
96,44.192C,OK,2021-07-15,12:15:57,2.36e+008,44.2,0.0398,1.33e+005,1.54e+003,100,0,1.33e+005,1.54e+003,55,0.25,1,0.851,0.0754,0.0753,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.617,3.12e+003,Aqueous,0.676,1.09e-006,3.46,6.91,0.665,19.2,0.192,61.3,1,13.1,3.41e+004,1.65e+004,0.00179,100%,5,5,0,No Offset,4,4,,,,,4,4.02e-008,93.6,187,12.1,12.9,0.0166,1.38e+005,3.44,0.000405
97,44.353C,OK,2021-07-15,12:16:36,2.36e+008,44.4,0.0394,1.34e+005,1.16e+003,100,0,1.34e+005,1.16e+003,55,0.25,1,0.851,0.0744,0.0743,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.616,3.12e+003,Aqueous,0.677,1.07e-006,3.54,7.08,0.662,18.7,0.187,64.8,1,10.9,3.35e+004,1.57e+004,0.00185,100%,5,5,0,No Offset,3,3,,,,,1,3.46e-006,1.09,2.18,0.0567,5.19,0.0027,4.14,5.34,73.7
97,44.353C,OK,2021-07-15,12:16:36,2.36e+008,44.4,0.0394,1.34e+005,1.16e+003,100,0,1.34e+005,1.16e+003,55,0.25,1,0.851,0.0744,0.0743,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.616,3.12e+003,Aqueous,0.677,1.07e-006,3.54,7.08,0.662,18.7,0.187,64.8,1,10.9,3.35e+004,1.57e+004,0.00185,100%,5,5,0,No Offset,3,3,,,,,2,9.39e-007,4.02,8.05,0.464,11.5,0.0133,87.5,88.3,26.3
97,44.353C,OK,2021-07-15,12:16:36,2.36e+008,44.4,0.0394,1.34e+005,1.16e+003,100,0,1.34e+005,1.16e+003,55,0.25,1,0.851,0.0744,0.0743,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.616,3.12e+003,Aqueous,0.677,1.07e-006,3.54,7.08,0.662,18.7,0.187,64.8,1,10.9,3.35e+004,1.57e+004,0.00185,100%,5,5,0,No Offset,3,3,,,,,3,1.06e-007,35.8,71.5,4.03,11.3,0.0127,1.45e+004,6.38,0.00368
98,44.514C,OK,2021-07-15,12:17:14,2.36e+008,44.5,0.0397,1.42e+005,5.17e+003,100,0,1.42e+005,5.17e+003,55,0.25,1,0.851,0.0737,0.0736,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.614,3.12e+003,Aqueous,0.68,1.01e-006,3.73,7.47,0.797,21.3,0.213,73.5,1,8.2,3.11e+004,1.71e+004,0.00159,100%,5,5,0,No Offset,6,4,,,,,1,4.81e-006,0.788,1.58,0.0899,11.4,0.013,1.93,2.21,73.2
98,44.514C,OK,2021-07-15,12:17:14,2.36e+008,44.5,0.0397,1.42e+005,5.17e+003,100,0,1.42e+005,5.17e+003,55,0.25,1,0.851,0.0737,0.0736,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.614,3.12e+003,Aqueous,0.68,1.01e-006,3.73,7.47,0.797,21.3,0.213,73.5,1,8.2,3.11e+004,1.71e+004,0.00159,100%,5,5,0,No Offset,6,4,,,,,2,9.39e-007,4.03,8.07,1.07,26.6,0.0707,88,86.5,26.6
98,44.514C,OK,2021-07-15,12:17:14,2.36e+008,44.5,0.0397,1.42e+005,5.17e+003,100,0,1.42e+005,5.17e+003,55,0.25,1,0.851,0.0737,0.0736,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.614,3.12e+003,Aqueous,0.68,1.01e-006,3.73,7.47,0.797,21.3,0.213,73.5,1,8.2,3.11e+004,1.71e+004,0.00159,100%,5,5,0,No Offset,6,4,,,,,3,3.86e-007,9.8,19.6,0,0,0,702,7.15,0.115
98,44.514C,OK,2021-07-15,12:17:14,2.36e+008,44.5,0.0397,1.42e+005,5.17e+003,100,0,1.42e+005,5.17e+003,55,0.25,1,0.851,0.0737,0.0736,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.614,3.12e+003,Aqueous,0.68,1.01e-006,3.73,7.47,0.797,21.3,0.213,73.5,1,8.2,3.11e+004,1.71e+004,0.00159,100%,5,5,0,No Offset,6,4,,,,,4,3.94e-008,96.1,192,12.9,13.4,0.0181,1.47e+005,4.11,0.00185
99,44.676C,OK,2021-07-15,12:17:53,2.36e+008,44.7,0.0395,1.46e+005,8.81e+003,100,0,1.46e+005,8.81e+003,55,0.25,1,0.851,0.0731,0.0731,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.612,3.12e+003,Aqueous,0.685,9.94e-007,3.82,7.65,0.889,23.2,0.232,77.7,1,10.8,2.91e+004,1.94e+004,0.00162,100%,5,5,0,No Offset,4,2,,,,,1,8.18e-007,4.65,9.29,1.97,42.4,0.18,123,96.5,100
99,44.676C,OK,2021-07-15,12:17:53,2.36e+008,44.7,0.0395,1.46e+005,8.81e+003,100,0,1.46e+005,8.81e+003,55,0.25,1,0.851,0.0731,0.0731,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.612,3.12e+003,Aqueous,0.685,9.94e-007,3.82,7.65,0.889,23.2,0.232,77.7,1,10.8,2.91e+004,1.94e+004,0.00162,100%,5,5,0,No Offset,4,2,,,,,2,4.02e-008,94.6,189,23,24.3,0.0593,1.42e+005,3.51,0.00441
100,44.837C,OK,2021-07-15,12:18:32,2.36e+008,44.8,0.0394,1.38e+005,3.98e+003,100,0,1.38e+005,3.98e+003,55,0.25,1,0.851,0.0733,0.0732,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.611,3.12e+003,Aqueous,0.684,1.04e-006,3.67,7.34,0.77,21,0.21,70.5,1,8.93,3.2e+004,1.72e+004,0.00144,100%,5,5,0,No Offset,3,2,,,,,1,9.9e-007,3.85,7.7,0.519,13.5,0.0182,78.8,90.5,100
100,44.837C,OK,2021-07-15,12:18:32,2.36e+008,44.8,0.0394,1.38e+005,3.98e+003,100,0,1.38e+005,3.98e+003,55,0.25,1,0.851,0.0733,0.0732,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.611,3.12e+003,Aqueous,0.684,1.04e-006,3.67,7.34,0.77,21,0.21,70.5,1,8.93,3.2e+004,1.72e+004,0.00144,100%,5,5,0,No Offset,3,2,,,,,2,7.31e-008,52.2,104,4.73,9.06,0.00821,3.51e+004,9.46,0.00798
101,44.999C,OK,2021-07-15,12:19:11,2.36e+008,45,0.0397,1.35e+005,539,100,0,1.35e+005,539,55,0.25,1,0.851,0.0736,0.0735,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.609,3.12e+003,Aqueous,0.679,1.07e-006,3.57,7.13,0.651,18.3,0.183,66,1,13.3,3.38e+004,1.55e+004,0.00183,100%,5,5,0,No Offset,3,2,,,,,1,9.81e-007,3.9,7.8,0.519,13.3,0.0177,81.3,93.5,100
101,44.999C,OK,2021-07-15,12:19:11,2.36e+008,45,0.0397,1.35e+005,539,100,0,1.35e+005,539,55,0.25,1,0.851,0.0736,0.0735,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.609,3.12e+003,Aqueous,0.679,1.07e-006,3.57,7.13,0.651,18.3,0.183,66,1,13.3,3.38e+004,1.55e+004,0.00183,100%,5,5,0,No Offset,3,2,,,,,2,5.92e-008,64.6,129,5.4,8.36,0.00699,5.79e+004,6.51,0.00447
102,45.161C,OK,2021-07-15,12:19:50,2.36e+008,45.2,0.04,1.37e+005,1.08e+003,100,0,1.37e+005,1.08e+003,55,0.25,1,0.851,0.075,0.0749,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.607,3.12e+003,Aqueous,0.68,1.06e-006,3.63,7.26,0.654,18,0.18,68.8,1,12.5,3.33e+004,1.51e+004,0.00189,100%,5,5,0,No Offset,3,1,,,,,1,8.23e-007,4.67,9.34,2.03,43.5,0.189,124,100,100
103,45.330C,OK,2021-07-15,12:20:31,2.36e+008,45.3,0.0396,1.37e+005,662,100,0,1.37e+005,662,55,0.25,1,0.851,0.0766,0.0765,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.605,3.12e+003,Aqueous,0.685,1.06e-006,3.64,7.27,0.722,19.9,0.199,69,1,13.6,3.3e+004,1.65e+004,0.0018,100%,5,5,0,No Offset,3,2,,,,,1,9.83e-007,3.91,7.83,0.523,13.4,0.0178,82,91.4,100
103,45.330C,OK,2021-07-15,12:20:31,2.36e+008,45.3,0.0396,1.37e+005,662,100,0,1.37e+005,662,55,0.25,1,0.851,0.0766,0.0765,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.605,3.12e+003,Aqueous,0.685,1.06e-006,3.64,7.27,0.722,19.9,0.199,69,1,13.6,3.3e+004,1.65e+004,0.0018,100%,5,5,0,No Offset,3,2,,,,,2,5.73e-008,67.1,134,0,0,0,6.33e+004,8.55,0.00582
104,45.493C,OK,2021-07-15,12:21:10,2.36e+008,45.5,0.0391,1.41e+005,2.14e+003,100,0,1.41e+005,2.14e+003,55,0.25,1,0.851,0.0801,0.08,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.604,3.12e+003,Aqueous,0.686,1.04e-006,3.71,7.42,0.749,20.2,0.202,72.3,1,13.5,3.24e+004,1.65e+004,0.00177,100%,5,5,0,No Offset,4,2,,,,,1,9.91e-007,3.9,7.8,0.527,13.5,0.0182,81.2,90,100
104,45.493C,OK,2021-07-15,12:21:10,2.36e+008,45.5,0.0391,1.41e+005,2.14e+003,100,0,1.41e+005,2.14e+003,55,0.25,1,0.851,0.0801,0.08,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.604,3.12e+003,Aqueous,0.686,1.04e-006,3.71,7.42,0.749,20.2,0.202,72.3,1,13.5,3.24e+004,1.65e+004,0.00177,100%,5,5,0,No Offset,4,2,,,,,2,6.85e-008,56.4,113,7.49,13.3,0.0176,4.22e+004,10,0.00823
105,45.655C,OK,2021-07-15,12:21:49,2.36e+008,45.7,0.0399,1.43e+005,923,100,0,1.43e+005,923,55,0.25,1,0.85,0.081,0.0809,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.602,3.12e+003,Aqueous,0.683,1.01e-006,3.86,7.72,0.79,20.5,0.205,79.4,1,9.87,3.11e+004,1.62e+004,0.00156,100%,5,5,0,No Offset,4,3,,,,,1,3.54e-006,1.1,2.19,0.0949,8.66,0.00749,4.17,3.31,68.3
105,45.655C,OK,2021-07-15,12:21:49,2.36e+008,45.7,0.0399,1.43e+005,923,100,0,1.43e+005,923,55,0.25,1,0.85,0.081,0.0809,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.602,3.12e+003,Aqueous,0.683,1.01e-006,3.86,7.72,0.79,20.5,0.205,79.4,1,9.87,3.11e+004,1.62e+004,0.00156,100%,5,5,0,No Offset,4,3,,,,,2,9.12e-007,4.25,8.51,0.398,9.36,0.00876,99.6,88.5,31.7
105,45.655C,OK,2021-07-15,12:21:49,2.36e+008,45.7,0.0399,1.43e+005,923,100,0,1.43e+005,923,55,0.25,1,0.85,0.081,0.0809,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.602,3.12e+003,Aqueous,0.683,1.01e-006,3.86,7.72,0.79,20.5,0.205,79.4,1,9.87,3.11e+004,1.62e+004,0.00156,100%,5,5,0,No Offset,4,3,,,,,3,3.18e-008,122,244,13,10.7,0.0114,2.57e+005,8.17,0.0155
106,45.825C,OK,2021-07-15,12:22:30,2.36e+008,45.8,0.0397,1.44e+005,873,100,0,1.44e+005,873,55,0.25,1,0.85,0.0846,0.0845,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.6,3.12e+003,Aqueous,0.687,1.03e-006,3.77,7.54,0.771,20.4,0.204,75.1,1,15,3.2e+004,1.66e+004,0.00186,100%,5,5,0,No Offset,4,2,,,,,1,1.03e-006,3.79,7.57,0.515,13.6,0.0185,75.9,86,100
106,45.825C,OK,2021-07-15,12:22:30,2.36e+008,45.8,0.0397,1.44e+005,873,100,0,1.44e+005,873,55,0.25,1,0.85,0.0846,0.0845,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.6,3.12e+003,Aqueous,0.687,1.03e-006,3.77,7.54,0.771,20.4,0.204,75.1,1,15,3.2e+004,1.66e+004,0.00186,100%,5,5,0,No Offset,4,2,,,,,2,1.34e-007,29.1,58.1,2.34,8.04,0.00647,8.94e+003,14,0.0425
107,45.993C,OK,2021-07-15,12:23:10,2.36e+008,46,0.0403,1.46e+005,677,100,0,1.46e+005,677,55,0.25,1,0.85,0.0912,0.0911,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.598,3.12e+003,Aqueous,0.689,1.01e-006,3.88,7.75,0.815,21,0.21,80.1,1,11.4,3.1e+004,1.67e+004,0.0015,100%,5,5,0,No Offset,4,2,,,,,1,1.02e-006,3.83,7.66,0.523,13.7,0.0186,78.1,83.1,99.9
107,45.993C,OK,2021-07-15,12:23:10,2.36e+008,46,0.0403,1.46e+005,677,100,0,1.46e+005,677,55,0.25,1,0.85,0.0912,0.0911,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.598,3.12e+003,Aqueous,0.689,1.01e-006,3.88,7.75,0.815,21,0.21,80.1,1,11.4,3.1e+004,1.67e+004,0.0015,100%,5,5,0,No Offset,4,2,,,,,2,1.85e-007,21.1,42.2,2.56,12.2,0.0148,4.22e+003,16.9,0.135
108,46.162C,OK,2021-07-15,12:23:51,2.36e+008,46.2,0.0403,1.55e+005,4.91e+003,100,0,1.55e+005,4.91e+003,55,0.25,1,0.851,0.0951,0.095,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.597,3.12e+003,Aqueous,0.687,9.67e-007,4.05,8.11,0.936,23.1,0.231,89,1,12.4,2.85e+004,1.86e+004,0.00167,100%,5,5,0,No Offset,4,2,,,,,1,8.9e-007,4.4,8.81,1.04,23.6,0.0559,108,88,100
108,46.162C,OK,2021-07-15,12:23:51,2.36e+008,46.2,0.0403,1.55e+005,4.91e+003,100,0,1.55e+005,4.91e+003,55,0.25,1,0.851,0.0951,0.095,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.597,3.12e+003,Aqueous,0.687,9.67e-007,4.05,8.11,0.936,23.1,0.231,89,1,12.4,2.85e+004,1.86e+004,0.00167,100%,5,5,0,No Offset,4,2,,,,,2,5.7e-008,68.8,138,2.97,4.32,0.00186,6.71e+004,12,0.00896
109,46.327C,OK,2021-07-15,12:24:30,2.36e+008,46.3,0.0399,1.61e+005,2.27e+003,100,0,1.61e+005,2.27e+003,55,0.25,1,0.851,0.0948,0.0947,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.595,3.12e+003,Aqueous,0.696,9.29e-007,4.23,8.46,1.01,23.8,0.238,98.2,1,9.65,2.58e+004,2.02e+004,0.00173,100%,5,5,0,No Offset,4,3,,,,,1,2.68e-006,1.47,2.93,0.116,7.94,0.00631,8.24,4.01,55.5
109,46.327C,OK,2021-07-15,12:24:30,2.36e+008,46.3,0.0399,1.61e+005,2.27e+003,100,0,1.61e+005,2.27e+003,55,0.25,1,0.851,0.0948,0.0947,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.595,3.12e+003,Aqueous,0.696,9.29e-007,4.23,8.46,1.01,23.8,0.238,98.2,1,9.65,2.58e+004,2.02e+004,0.00173,100%,5,5,0,No Offset,4,3,,,,,2,9.15e-007,4.29,8.58,0.414,9.66,0.00933,102,78.6,44.4
